file_path,label,subject_name,timestamp,image_name,annotation_name,label_index,split,feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P168_OP132_2023_08_23_Experiment1\2023_08_23_10_58_12\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P168,2023_08_23_10_58_12,P168#2023_08_23_10_58_12#CSV1,csv_spectrum,0,train,0.11594352,0.11200126,0.10619712,0.0993671,0.09246735,0.086865954,0.0805963,0.075927705,0.07338627,0.072,0.07222812,0.072,0.07241902,0.07283094,0.07238305,0.074684605,0.080850214,0.09049396,0.103019305,0.119299285,0.13858522,0.15888572,0.17951724,0.19791727,0.21244135,0.2227135,0.23007624,0.23580077,0.24081567,0.24509728,0.24868056,0.25270933,0.25802094,0.26499772,0.27371028,0.2834658,0.29469633,0.30572987,0.3164451,0.32590437,0.33406,0.34166422,0.3490272,0.35648328,0.36358798,0.36924437,0.37168634,0.370919,0.3671354,0.36088824,0.35459745,0.35188007,0.3559854,0.3660882,0.37956864,0.3930122,0.4045713,0.4140423,0.42146888,0.4269356,0.4315002,0.4349503,0.4368869,0.438,0.438,0.43711668,0.43546525,0.43452704,0.43394557,0.43314332,0.43202406,0.43102378,0.42981786,0.42795524,0.426369,0.42469028,0.4229076,0.4213956,0.4194993,0.41761637,0.41635817,0.41557473,0.4149676,0.414439,0.41273254,0.41047478,0.4066491,0.40195018,0.3958644,0.38844648,0.37917554,0.3661454,0.3528713,0.3460816,0.34513786,0.34735188,0.35035238,0.35390946,0.35823366,0.36261877
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P168_OP132_2023_08_23_Experiment1\2023_08_23_10_58_12\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P168,2023_08_23_10_58_12,P168#2023_08_23_10_58_12#CSV5,csv_spectrum,0,train,2.1546416,2.1892452,2.2424583,2.3089342,2.3808997,2.4433892,2.5183024,2.5779736,2.6120186,2.634,2.6279259,2.6326303,2.6252863,2.6196144,2.625783,2.5944815,2.5151572,2.402472,2.2728388,2.12612,1.9762698,1.83957,1.717484,1.6199062,1.5490892,1.501869,1.4693446,1.444768,1.4237235,1.4061002,1.3915861,1.3755155,1.3547145,1.3280342,1.295685,1.2606637,1.2218099,1.1850533,1.1506054,1.1211513,1.0964346,1.0739268,1.0526055,1.0314679,1.011734,0.9962966,0.98970497,0.99177164,1.0020244,1.019187,1.0367721,1.0444648,1.0328656,1.0048809,0.9687198,0.93391466,0.9049274,0.8817872,0.8640093,0.85112214,0.8404873,0.8325235,0.8280809,0.825225,0.82525265,0.82755506,0.8313403,0.8334971,0.8348362,0.8366867,0.83927405,0.84159195,0.8443938,0.84873664,0.8524501,0.8563951,0.86060166,0.8641832,0.8686934,0.873192,0.8762094,0.8780928,0.87955487,0.8808295,0.8849555,0.8904408,0.8998046,0.91142714,0.92668355,0.9455999,0.969756,1.0047247,1.041652,1.0610806,1.0638113,1.0574169,1.0488158,1.0387142,1.0265698,1.0144032
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P168_OP132_2023_08_23_Experiment1\2023_08_23_10_59_12\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P168,2023_08_23_10_59_12,P168#2023_08_23_10_59_12#CSV1,csv_spectrum,0,train,0.1086428,0.10440932,0.098469384,0.091632724,0.08463031,0.079205945,0.07292783,0.068550795,0.06606481,0.06461543,0.06515167,0.06479352,0.065086365,0.06523816,0.06436449,0.066527575,0.07230361,0.081960164,0.09389209,0.10986303,0.12908241,0.14958462,0.16978553,0.18832532,0.20282361,0.21335533,0.22103204,0.22700763,0.23203619,0.23632699,0.24007778,0.24438879,0.24964982,0.25694364,0.2657582,0.27570212,0.28683037,0.2979148,0.3086281,0.31804502,0.3262713,0.33375567,0.34128213,0.3486938,0.35566947,0.36108518,0.36365002,0.3627044,0.3585699,0.35216963,0.34605733,0.34354365,0.3476928,0.3583967,0.37219986,0.38588703,0.39782357,0.4071731,0.41459715,0.4203999,0.4251633,0.42832702,0.43051553,0.43190783,0.4319563,0.430915,0.4295377,0.4284222,0.42813486,0.42713267,0.4261682,0.4252369,0.42375332,0.42236954,0.42069083,0.4187305,0.41691035,0.4152581,0.41341603,0.41161722,0.4107867,0.4096751,0.4092065,0.40866828,0.40709394,0.40502483,0.40125042,0.3962452,0.39069995,0.38363263,0.3744133,0.36175394,0.34893,0.3421888,0.3415324,0.34339,0.34780645,0.35176522,0.35550672,0.3607952
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P168_OP132_2023_08_23_Experiment1\2023_08_23_10_59_12\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P168,2023_08_23_10_59_12,P168#2023_08_23_10_59_12#CSV5,csv_spectrum,0,train,2.2196898,2.2594361,2.3180096,2.389967,2.4694629,2.5357041,2.618285,2.6801803,2.717119,2.7393022,2.7310374,2.7365499,2.7320404,2.7297106,2.743,2.7101388,2.6268811,2.501522,2.3656092,2.208521,2.0473042,1.899893,1.7732193,1.6695845,1.5954187,1.5447962,1.5094476,1.4827716,1.4608619,1.4425387,1.4267924,1.4089949,1.387696,1.3588984,1.3251685,1.2884343,1.2488643,1.2109478,1.1756183,1.1455624,1.1200261,1.0973461,1.0750458,1.0535612,1.0337534,1.0186414,1.0115633,1.0141671,1.0256317,1.0436423,1.0611508,1.0684412,1.056436,1.0261148,0.9883243,0.95221066,0.9217466,0.8985169,0.8804479,0.86654884,0.85528195,0.8478683,0.8427719,0.8395431,0.83943087,0.8418444,0.8450457,0.8476461,0.848317,0.85066056,0.8529211,0.85510886,0.8586038,0.8618747,0.865857,0.87052786,0.87488407,0.878855,0.8833009,0.8876614,0.8896812,0.89239085,0.8935354,0.89485145,0.8987113,0.90380687,0.9131696,0.925722,0.9398154,0.9580699,0.98239493,1.0167911,1.052884,1.0723926,1.0743127,1.0688884,1.0561092,1.0447913,1.0342112,1.0194447
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_16_19_01\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P174,2023_09_21_16_19_01,P174#2023_09_21_16_19_01#CSV1,csv_spectrum,0,train,0.08367408,0.080911495,0.076163605,0.069880925,0.06408824,0.059002895,0.054530002,0.052405525,0.051677477,0.05238635,0.053578995,0.05365468,0.053006183,0.05101384,0.049,0.049334534,0.055368695,0.065944515,0.07893356,0.0943242,0.11203985,0.12967418,0.14647569,0.16088438,0.1720267,0.18023579,0.18611975,0.19053103,0.1942538,0.1973788,0.19998868,0.2027089,0.20633553,0.21143807,0.21828716,0.226192,0.2347604,0.24377856,0.25213882,0.2596516,0.26596293,0.27192163,0.2774717,0.2830315,0.2879217,0.29172912,0.29278696,0.29111138,0.28656307,0.2800726,0.27369246,0.27015123,0.27242264,0.27992904,0.28992248,0.2995106,0.30754295,0.3134903,0.3176778,0.32067934,0.32275137,0.32389748,0.324,0.324,0.32313627,0.32149422,0.3197007,0.3185942,0.31776085,0.3170685,0.31635648,0.3153265,0.3143154,0.31317976,0.31159112,0.3102512,0.3085957,0.30700463,0.30550483,0.30414784,0.30316126,0.30222893,0.30135632,0.300532,0.2993462,0.2972565,0.2943636,0.29029715,0.28570575,0.27997804,0.27296883,0.26293412,0.25245875,0.24616732,0.24512768,0.24547668,0.24658927,0.25024346,0.2522989,0.25522506
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_16_19_01\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P174,2023_09_21_16_19_01,P174#2023_09_21_16_19_01#CSV5,csv_spectrum,0,train,2.4807816,2.5143993,2.5748715,2.6609626,2.7474945,2.8301687,2.9090042,2.9487433,2.962728,2.9491093,2.926598,2.9251866,2.9373467,2.9756584,3.021665,3.009131,2.893741,2.7189417,2.5391488,2.3610175,2.1889007,2.0427303,1.9208958,1.8270693,1.7601056,1.7134893,1.681365,1.6579403,1.6385897,1.6226306,1.6094946,1.5959843,1.5782516,1.5538231,1.5219438,1.486371,1.4491899,1.411495,1.3777754,1.3484145,1.3243984,1.3022413,1.2820364,1.2621971,1.2450668,1.2319295,1.22831,1.2340493,1.2497966,1.2727064,1.2957503,1.3087734,1.3004006,1.2732191,1.2381418,1.2056055,1.1791406,1.1599869,1.1467177,1.1373136,1.130873,1.1273283,1.127,1.127,1.1296811,1.1347758,1.14037,1.1438371,1.1464562,1.1486375,1.1508856,1.1541467,1.1573583,1.160978,1.1660634,1.170373,1.1757233,1.1808925,1.1857897,1.1902413,1.1934904,1.1965705,1.1994619,1.202201,1.2061545,1.2131599,1.2229396,1.2368503,1.2527928,1.2730441,1.2983977,1.3358518,1.3765074,1.4017438,1.405976,1.4045533,1.4000312,1.385321,1.3771408,1.3656095
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_14_34_01\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P188,2023_10_22_14_34_01,P188#2023_10_22_14_34_01#CSV1,csv_spectrum,0,train,0.08867003,0.0856099,0.079925895,0.072202064,0.06545651,0.060318086,0.055597387,0.05349205,0.0534137,0.054220386,0.055724688,0.055806253,0.053996414,0.050923005,0.04735654,0.047928173,0.054711428,0.06841886,0.086537056,0.10746065,0.13095997,0.15490346,0.17607012,0.19335963,0.20688337,0.21743652,0.22587247,0.23281164,0.23868285,0.2435787,0.24778259,0.25248495,0.25846326,0.26641747,0.27596182,0.28687063,0.2990049,0.3111131,0.32311007,0.33342943,0.34239903,0.3506813,0.35847098,0.36620912,0.37269557,0.37791952,0.3791303,0.37679696,0.37135395,0.36342365,0.35602188,0.35246536,0.35675943,0.36717486,0.3808608,0.3943874,0.40548348,0.4139224,0.42000088,0.42408165,0.42697805,0.42852363,0.429,0.429,0.42809236,0.42614815,0.4239124,0.42223623,0.4207644,0.4189477,0.41691455,0.41493294,0.41261438,0.41045293,0.40838248,0.40623206,0.4040925,0.40218025,0.40032348,0.39870244,0.39733514,0.3967647,0.39633563,0.39538616,0.39420736,0.3932334,0.39032474,0.38670793,0.38260692,0.37802225,0.37144524,0.36097524,0.35212594,0.34853157,0.3483605,0.3500592,0.35353693,0.35767236,0.36046028,0.36316305
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_14_34_01\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P188,2023_10_22_14_34_01,P188#2023_10_22_14_34_01#CSV5,csv_spectrum,0,train,2.4228334,2.4579544,2.5266554,2.6282356,2.7263694,2.8081234,2.889619,2.9282222,2.929688,2.9146984,2.887332,2.8858693,2.9188375,2.9774406,3.05,3.0380518,2.9056826,2.6821067,2.4471827,2.2306306,2.0328636,1.8649532,1.7368729,1.6432035,1.5756,1.5258483,1.4877847,1.4575255,1.4326196,1.4123151,1.3952036,1.3764037,1.3530017,1.3226907,1.2874928,1.248724,1.2072953,1.1675988,1.1297622,1.0983241,1.0717784,1.0478774,1.0259076,1.0045507,0.9869934,0.973074,0.96987534,0.9760488,0.99059963,1.012186,1.0327631,1.0428029,1.0306937,1.0019171,0.9653213,0.9304216,0.90267515,0.88207674,0.86749846,0.8578293,0.85102266,0.84740937,0.846,0.84604067,0.8484163,0.8529682,0.85822845,0.8621903,0.86568224,0.8700092,0.874874,0.8796384,0.88524187,0.890494,0.8955511,0.9008307,0.9061115,0.9108549,0.91548234,0.91953987,0.9229752,0.9244119,0.9254939,0.9278924,0.9308782,0.933352,0.9407762,0.9500856,0.9607471,0.9728022,0.9903538,1.0189459,1.0437664,1.0540265,1.0545174,1.0496529,1.0397673,1.0281379,1.0203735,1.0129033
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_14_34_31\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P188,2023_10_22_14_34_31,P188#2023_10_22_14_34_31#CSV1,csv_spectrum,0,train,0.08892497,0.085778005,0.07992322,0.07247206,0.065822765,0.06076306,0.056146715,0.05399723,0.053726215,0.054622125,0.056010906,0.05594295,0.054087646,0.051223163,0.048,0.048249274,0.05474619,0.06841503,0.08634554,0.10542337,0.12664601,0.1486882,0.16851401,0.1852568,0.19791755,0.20812692,0.21643624,0.22296724,0.22842559,0.23300655,0.23677419,0.24114007,0.24706928,0.2545523,0.26437378,0.27538347,0.28745142,0.29971328,0.31185707,0.32245544,0.33169568,0.34028608,0.34861442,0.356394,0.36378178,0.3692656,0.37069756,0.36865062,0.36297396,0.3549617,0.34723893,0.34375927,0.34828666,0.35989565,0.37473863,0.38942322,0.4014291,0.41114384,0.41786322,0.42290223,0.42634574,0.42861503,0.42976514,0.42992267,0.42929593,0.42753795,0.42565626,0.42399046,0.42262834,0.42141545,0.41921556,0.41708413,0.41500074,0.412884,0.41070783,0.40844145,0.40631366,0.4040291,0.40260804,0.40070978,0.39955828,0.39886987,0.39841878,0.39785984,0.39684278,0.39570302,0.39321998,0.3897676,0.3857831,0.38120458,0.3746608,0.3643752,0.3554012,0.35210347,0.35201034,0.35365817,0.35749945,0.361628,0.36430413,0.3674115
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P188_OP152_2023_10_22_Experiment1\2023_10_22_14_34_31\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P188,2023_10_22_14_34_31,P188#2023_10_22_14_34_31#CSV5,csv_spectrum,0,train,2.4199624,2.4559927,2.5266888,2.6245542,2.7207894,2.8007731,2.8797777,2.9188225,2.923854,2.9073162,2.8822088,2.8834229,2.917139,2.9715633,3.0417733,3.0313745,2.9050474,2.6821628,2.449398,2.2497709,2.0663593,1.9059038,1.7807363,1.6860124,1.6199048,1.5696073,1.5304593,1.5007304,1.4765447,1.4566888,1.4406483,1.4223773,1.3980864,1.3682489,1.3303913,1.2895907,1.2467015,1.204929,1.1652102,1.1317903,1.1035373,1.0779686,1.0537888,1.0317185,1.0112011,0.9962391,0.99236876,0.9979059,1.0134242,1.0357454,1.0577422,1.0678136,1.0547295,1.0219412,0.9815265,0.94308853,0.9127244,0.8888121,0.87260115,0.86061424,0.8525047,0.8471961,0.8445164,0.84414995,0.8456088,0.84971225,0.8541232,0.8580443,0.8612621,0.8641361,0.86937004,0.8744673,0.879475,0.8845886,0.8898732,0.8954067,0.9006299,0.90626836,0.9097918,0.9145179,0.91739565,0.9191201,0.9202516,0.9216555,0.9242151,0.9270913,0.9333861,0.94220465,0.95247996,0.9644191,0.9817342,1.0095712,1.034508,1.0438302,1.0440947,1.0394244,1.0286214,1.0171392,1.0097662,1.0012728
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_13_51_57\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P191,2023_10_28_13_51_57,P191#2023_10_28_13_51_57#CSV1,csv_spectrum,0,train,0.11189712,0.10734327,0.10093673,0.09312154,0.08532107,0.07933077,0.07323996,0.06982802,0.06820573,0.06803209,0.069107786,0.06893714,0.06837945,0.0670992,0.066,0.06840341,0.07703889,0.090039104,0.10524401,0.12334627,0.14295402,0.16324633,0.18284804,0.1997639,0.21244842,0.22207971,0.229733,0.2363298,0.24210355,0.24742725,0.25239998,0.2574943,0.26346177,0.27099115,0.27986982,0.28949577,0.30005538,0.31049514,0.32094792,0.33019006,0.33831203,0.34612522,0.35353607,0.36111012,0.36792648,0.37346432,0.37586835,0.37545168,0.3725971,0.3675826,0.36288646,0.36193967,0.36777166,0.3795118,0.3939019,0.40758598,0.41917685,0.4284219,0.43558457,0.4410054,0.44521096,0.44842213,0.45056704,0.45179525,0.45191646,0.45094407,0.44929624,0.4484656,0.44761986,0.44683802,0.44609138,0.44487005,0.44321817,0.4418804,0.44038606,0.43857956,0.4368313,0.43459892,0.43328083,0.4314883,0.43050408,0.4297394,0.42934412,0.4281119,0.42627463,0.42439815,0.419595,0.41361132,0.40743086,0.3996227,0.38913023,0.37495357,0.3618624,0.35561574,0.35464618,0.35621774,0.35968518,0.36353502,0.36666948,0.3700731
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_13_51_57\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P191,2023_10_28_13_51_57,P191#2023_10_28_13_51_57#CSV5,csv_spectrum,0,train,2.1901755,2.2317233,2.2932615,2.3738496,2.4613338,2.534122,2.6140141,2.6617198,2.6852267,2.6877756,2.6720881,2.6745603,2.682683,2.7015834,2.720594,2.6823325,2.5634449,2.4075112,2.2514737,2.0927596,1.9452322,1.812495,1.6990998,1.6106191,1.549056,1.5047189,1.4708375,1.442527,1.4183898,1.3966386,1.3767402,1.3567576,1.333847,1.3056691,1.2734307,1.2396147,1.2037883,1.169587,1.1364764,1.1080868,1.0837866,1.0609547,1.0397698,1.0185723,0.9998722,0.9849328,0.97851634,0.97962546,0.9872576,1.0008073,1.0136652,1.0162778,1.000293,0.96886957,0.9316534,0.8975034,0.8694624,0.8476467,0.83106625,0.8186981,0.809207,0.8020202,0.7972484,0.7945262,0.79425794,0.79641193,0.8000728,0.8019233,0.80381095,0.80555904,0.8072314,0.809973,0.8136931,0.81671596,0.8201035,0.824214,0.8282082,0.8333317,0.8363693,0.8405149,0.8427985,0.84457636,0.84549654,0.8483707,0.8526715,0.8570832,0.8684653,0.8828286,0.897884,0.9172344,0.9438412,0.9809531,1.0164913,1.0339044,1.0366347,1.0322132,1.0225261,1.0118797,1.0032945,0.9940547
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_13_52_27\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P191,2023_10_28_13_52_27,P191#2023_10_28_13_52_27#CSV1,csv_spectrum,0,train,0.10788091,0.1033739,0.096635744,0.08900237,0.08155679,0.075544834,0.06982875,0.066274,0.06459181,0.06426531,0.06505361,0.06498709,0.064482704,0.06346411,0.0622633,0.06494588,0.07298861,0.08498212,0.09912525,0.11633881,0.1354106,0.15511546,0.17427804,0.19123685,0.20396574,0.21356905,0.22123222,0.22777048,0.23358986,0.238927,0.24377838,0.24911857,0.25509286,0.26253963,0.27141368,0.28110617,0.29170394,0.30222267,0.31260002,0.32201302,0.33024055,0.33796462,0.34567118,0.3533052,0.36063987,0.36635727,0.3689457,0.36871004,0.3656364,0.36051106,0.35553253,0.35447538,0.36048204,0.3730254,0.3881299,0.40286618,0.41540515,0.4252627,0.43319786,0.43917108,0.44396788,0.44763246,0.45038536,0.45185578,0.452,0.45115134,0.4499166,0.44934,0.44871777,0.4480925,0.44723153,0.44610628,0.44464743,0.44319338,0.44185787,0.43967375,0.43781307,0.4359485,0.43449253,0.43281704,0.43170077,0.43110383,0.43046895,0.42935932,0.42778453,0.4255611,0.42144036,0.41598004,0.40950707,0.40226358,0.39201802,0.3779805,0.36484665,0.35884106,0.35839856,0.36032766,0.3638913,0.36811355,0.37169826,0.37549523
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P191_OP155_2023_10_28_Experiment1\2023_10_28_13_52_27\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P191,2023_10_28_13_52_27,P191#2023_10_28_13_52_27#CSV5,csv_spectrum,0,train,2.2267272,2.2694027,2.3368065,2.4190922,2.506456,2.5830288,2.6617095,2.7139575,2.7396677,2.7447352,2.7325435,2.7335668,2.7413583,2.7572808,2.776,2.734201,2.617452,2.4653144,2.311371,2.1512485,1.9994435,1.8635856,1.7471035,1.6542425,1.5898032,1.5437951,1.5085423,1.4794168,1.4541883,1.4315972,1.4114957,1.3898263,1.3661277,1.3373532,1.304111,1.2690228,1.2320158,1.1965913,1.1628308,1.1331632,1.107934,1.0848141,1.0622673,1.040423,1.0198754,1.0041463,0.99710584,0.9977448,1.0061159,1.0202327,1.0341384,1.0371164,1.0203133,0.9861088,0.9464153,0.9091508,0.87850094,0.8550482,0.8365607,0.8228663,0.81200314,0.80378276,0.7976517,0.7943922,0.794,0.79595244,0.79869306,0.7999755,0.8013612,0.8027556,0.80467886,0.80719805,0.81047356,0.8137491,0.816767,0.82172227,0.82596326,0.8302312,0.83357656,0.83744025,0.8400226,0.8414063,0.8428801,0.84546113,0.84913564,0.85434675,0.864077,0.877118,0.8928011,0.91064775,0.9364475,0.97291267,1.0082781,1.0248756,1.0261097,1.0207415,1.0109001,0.99936384,0.9896729,0.97950953
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P192_OP156_2023_10_29_Experiment1\2023_10_29_14_36_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P192,2023_10_29_14_36_35,P192#2023_10_29_14_36_35#CSV1,csv_spectrum,0,train,0.15266198,0.14622515,0.13822699,0.12799507,0.11785135,0.10984554,0.10231016,0.09783189,0.0963113,0.096637346,0.09825875,0.09849933,0.0967911,0.09359055,0.09001871,0.09215522,0.102900356,0.11910729,0.13720757,0.1581136,0.18181546,0.2057133,0.22800058,0.24739373,0.2619031,0.27246422,0.28071874,0.28713194,0.292645,0.2972064,0.3014012,0.30632752,0.31282663,0.32139212,0.3317839,0.34326413,0.35593346,0.3678754,0.38001585,0.39090544,0.4001605,0.40905848,0.41718763,0.42562988,0.4334868,0.43998957,0.44245383,0.4417193,0.43800074,0.43254933,0.4275557,0.42650926,0.4331834,0.44609815,0.46119598,0.47576243,0.4878598,0.49758738,0.50461173,0.51022506,0.5143933,0.5171827,0.5192848,0.52038664,0.5205357,0.51920176,0.5174204,0.5162647,0.515805,0.51467204,0.5133906,0.5123997,0.5108407,0.50906384,0.5072889,0.50540173,0.5031824,0.5014237,0.49967897,0.49791873,0.49688715,0.49586916,0.49525735,0.49402702,0.49143004,0.4887239,0.4831074,0.47655904,0.4686103,0.45909685,0.44733807,0.43067157,0.41590607,0.40885043,0.40776056,0.40879077,0.4125985,0.41606373,0.41906324,0.42134345
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_glob_0m\data\P192_OP156_2023_10_29_Experiment1\2023_10_29_14_36_35\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_glob,P192,2023_10_29_14_36_35,P192#2023_10_29_14_36_35#CSV5,csv_spectrum,0,train,1.879529,1.9226077,1.978858,2.0557637,2.1383314,2.2086802,2.2797463,2.3245046,2.3401694,2.33679,2.3201509,2.3177056,2.3352003,2.368826,2.4077377,2.3842812,2.2739942,2.1277306,1.9862604,1.8444417,1.704763,1.5812718,1.4784071,1.3967742,1.3397807,1.3002479,1.2704021,1.2478135,1.228795,1.2133284,1.1993132,1.1831003,1.162106,1.1350935,1.1032715,1.0692551,1.0330114,1.000011,0.96754235,0.93928957,0.9158896,0.8938972,0.8742192,0.8541851,0.835894,0.8210043,0.8154192,0.8170806,0.8255347,0.8380589,0.84967065,0.85212123,0.8365941,0.8072163,0.7739322,0.7428366,0.7177272,0.6979841,0.6839659,0.67290336,0.664767,0.659359,0.6553029,0.6531832,0.653,0.65546274,0.65889966,0.6611357,0.66202646,0.66422534,0.6667183,0.66865027,0.6716975,0.67518187,0.6786747,0.6824016,0.68680257,0.69030386,0.6937895,0.69731843,0.6993924,0.7014432,0.7026778,0.70516515,0.7104357,0.7159575,0.7275163,0.7411636,0.7579838,0.7784941,0.8044406,0.8424095,0.8772958,0.89440596,0.8970752,0.8945519,0.8852803,0.8769169,0.86973345,0.864307
